"path","signature","nickname","members","lettercontent","ip","user_agent","referrer","created_at"
"/pages/writeletters/","False","FOR X","ALL","You are great. You must continue to refuel. We will always support you and love you.","39.144.188.14","Mozilla/5.0 (Linux; Android 11; 21091116AC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20221206 MMWEBID/2125 MicroMessenger/8.0.32.2300(0x2800205D) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:23:20.823Z"
"/pages/writeletters/","True","lan_chan","Jehyun","hi  hi  hi저는 당신의 중국 팬입니다.우린 널 여우라고 불렀어
눈이 너무 똑같아서 그래.
그래도 너무 늦게 왔어요.
Thank you for meeting 
谢谢","39.71.195.22","Mozilla/5.0 (Linux; Android 13; V2220A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/14.5.0.0","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:23:15.789Z"
"/pages/writeletters/","True","","Jaehan","자니, 나는 중국에서 온 팬이다. 너와 예찬이 연기하는 연극을 매우 좋아한다. 너는 매우 귀엽다. 나는 항상 너를 좋아할 것이다. 힘내라. 네가 중국에 놀러 올 수 있기를 바란다.","223.104.72.119","Mozilla/5.0 (Linux; Android 12; V2199A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36 Weibo (vivo-V2199A__weibo__13.4.1__android__android12)","https://forxloveletters.com/pages/writeletters/?continueFlag=f1bf5f8a6eabeb8f65386ef4f4e1c8f6","2023-04-19T11:23:12.200Z"
"/pages/writeletters/","True","雨欣","Jaehan","청소년 위로로 당신을 알게 되고, 천천히 당신을 알게 되고, 당신을 좋아하고, 당신은 대단합니다. 당신이 영원히 즐겁고 행복하길 바랍니다. 모든 고민을 버리고, 자신이 좋아하는 일을 계속 하세요. 화이팅(중국 팬들로부터)","46.232.121.102","Mozilla/5.0 (Linux; U; Android 11; zh-cn; V2046A Build/RP1A.200720.012) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/98.0.4758.102 MQQBrowser/13.8 Mobile Safari/537.36 COVC/046415","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:23:01.028Z"
"/pages/writeletters/","True","","ALL","Everyone is a great baby, come on, look forward to your return, I will always support you","220.205.252.223","Mozilla/5.0 (Linux; Android 10; PCT-AL10 Build/HUAWEIPCT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20221206 MMWEBID/333 MicroMessenger/8.0.32.2300(0x2800205D) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:21:47.571Z"
"/pages/writeletters/","False","FOR X","Jaehan","Hey, Jaehan! First of all, I want to write thank you for what you are! I'm really glad I met you and the rest of the guys. You are incredibly strong and the sweetest person! I really like the way you are! Be healthy and happy!","62.122.104.54","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 VivoBrowser/9.8.2.0 Chrome/87.0.4280.141","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:21:23.727Z"
"/pages/writeletters/","True","haru","Jehyun","i love you so much you make me so happy ","188.50.129.182","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:21:07.530Z"
"/pages/writeletters/","True","A China fan who likes you very","ALL","I come from China.It must be very hard recently.I want you to know that there are many China fans who like you very much and want to see you. I want to see that you can return in the best condition.And don't push yourself too hard. Have a good rest, eat well and sleep well. Finally, I hope you can be happy. I want to see you again and be brand-new and happy when I hear your voice.","120.239.229.179","Mozilla/5.0 (Linux; Android 10; POT-AL00 Build/HUAWEIPOT-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36 Chaohua (HUAWEI-POT-AL00__wbchaohua__1.9.13__android__android10) wm/20004_90017","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:20:46.282Z"
"/pages/writeletters/","True","","Jaehan","Jaehan, I am a fan from China, I like to hear you sing very much, I think your singing can cure my bad mood, let me have the motivation to continue to work hard, please keep singing, I will always support you, and, you are really super, you must believe in yourself, you will get what you want, finally, I hope you will return soon, come on!","220.205.248.159","Mozilla/5.0 (Linux; Android 10; PCT-AL10 Build/HUAWEIPCT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20221206 MMWEBID/333 MicroMessenger/8.0.32.2300(0x2800205D) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:19:56.211Z"
"/pages/writeletters/","True","jeahan's mom","Jaehan","You got a big ass. I like it.I'm from China.","1.189.212.213","Mozilla/5.0 (Linux; U; Android 13; zh-cn; 22127RK46C Build/TKQ1.220905.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 XiaoMi/MiuiBrowser/17.5.120328 swan-mibrowser","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:19:11.465Z"
"/pages/writeletters/","True","lan_cha","叶蝉","안녕（你好啊）저는 당신의 중국 팬입니다.하하하하,처음 편지를 써봤는데 무슨 말을 하는지 모르겠어요.
번역기의 경직성을 용서하십시오.  저 한국말 못해요.
무대에서 빛나는 모습 너무 좋아요.너의 목소리가 좋아
앞으로의 음악, 무대가 기대됩니다.
감사합니다.널 만나게 해줘
앞으로의 일에 참여하게 돼서 정말 기쁩니다.
谢谢 感恩遇见","39.71.195.22","Mozilla/5.0 (Linux; Android 13; V2220A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/14.5.0.0","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:14:51.699Z"
"/pages/writeletters/","True","ghost","Hwichan","안녕하세요
I'm from China x. I got to know your team because I watched the TV series Jaehan and Yechan.

At first, I just went to find your relevant information, because I was curious about you. Later, I found out that you are really a great team. Have strength and work hard, as you said, like a star. Very eye-catching. I like it very much.

I still remember that on your birthday, I watched your live broadcast and left a message. The moment you read my bullet screen, I felt that I was not far away from you. This makes me feel that chasing the stars is also a very meaningful thing. I really like you! That sentence is so cute. Oh, my gad really warmed my eyes in an instant. Thank you very much. I like you very much.

I also look forward to seeing you shining on the stage and shining!
나는 중국에서 온 x입니다. 나는 재한과 예찬의 드라마를 봤기 때문에 너의 팀을 알게 되었다.

처음에는 당신이 궁금해서 당신에 대한 정보를 찾으러 갔다. 나중에 나는 너희들이 정말 멋진 팀이라는 것을 깨달았다. 힘이 있고 열심히 일해 너의 말처럼 연예인처럼. 굉장히 눈에 띈다 나는 그것을 매우 좋아한다.

나는 너의 생일에 너의 생방송을 보고 메시지를 남겼던 것을 기억한다. 네가 내 총알 화면을 읽는 순간 나는 너에게서 멀지 않은 것 같아. 별을 쫓는 것도 매우 의미 있는 일이라고 느끼게 해준다. 나는 너를 정말 좋아해! 그 말이 너무 귀엽다 오 내 개드 순간이 정말 내 눈을 따뜻하게 해. 너무 고마워 난 네가 너무 좋아.

""나도 네가 무대에서 빛나고

Fighting！！！OMEGA X！！！！","223.149.246.47","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.34(0x18002233) NetType/WIFI Language/zh_CN","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:14:23.542Z"
"/pages/writeletters/","True","LinEnEn","全部","Hello, OMEGX, My boys, I met you as a group through the drama of Ye Chan and Jae Han, I am very happy to meet you, I look forward to your return and new songs as soon as possible, I will always support you silently in China  .","42.3.76.104","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/112.0.5615.46 Mobile/15E148 Safari/604.1","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:14:17.264Z"
"/pages/writeletters/","True","","ALL","
Hello, Omegax. In March, I was depressed and unable to be happy. I realized that I was ill and it was no use adjusting myself all the time. I don't think my life makes any sense. I'm a worthless person. Please comfort the youth this play, the process of chasing the play I am very happy, but also want to know more about Jeahan and Yechan, to learn about the whole team, you 11 people, each has its own characteristics, the appearance on the stage is really special, bring me strength, I would like to have a dream to live like you. Sorry to know you so late, at this moment my dream is to accompany you to realize your dreams. I also envy you in the difficulties of life to encourage each other to support each other, although there are many difficulties, I believe you can solve the problem, can get out of a different way, I will wait for you to return, bring a better stage. In the near future, I will go to Korea to see you with my own eyes, love you, come on. ","211.90.237.252","Mozilla/5.0 (Linux; Android 13; M2012K11AC Build/TKQ1.220829.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/104.0.5112.97 Mobile Safari/537.36 Weibo (Xiaomi-Redmi K40__weibo__13.4.1__android__android13)","https://forxloveletters.com/pages/writeletters/?continueFlag=363bab829becbcdbfba6c4f5bc80f613","2023-04-19T11:12:16.100Z"
"/pages/writeletters/","False","FOR X","Jaehan","TO Jeahan :

I am lucky to be one of your fans, God should treat you better, I know you at the bottom of my life, is accidentally let me hear your singing, so bright and energetic, singing is so tender and delicate, I have never seen the sun, but when I met you, I suddenly saw the sun, so warm and shining.Life may have a lot of disappointments, but we will always be with you, with you to spend those disappointments.I am only one of the most insignificant stars, You're going to have a whole starry sky, I firmly believe.

No matter what happens, I will always be there for you.","1.189.212.213","Mozilla/5.0 (Linux; U; Android 13; zh-cn; 22127RK46C Build/TKQ1.220905.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 XiaoMi/MiuiBrowser/17.5.120328 swan-mibrowser","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:11:11.948Z"
"/pages/writeletters/","True","放假或者暴富总要有一个","ALL","Hello everyone from OMEGA X! I am FOR X. from China. I am delighted to have this opportunity to express my joy and love for meeting you in this way. The pursuit of beauty is human nature (serious facekkkkk), and I admit that at the beginning, I started to pay attention to it because of your good looks. Later, I saw your debut group variety show and was immediately amazed by your talent! And then I fell hopelessly in love with you!I am fortunate to have met you all, and your attitude towards setbacks has greatly touched and encouraged me! Thank you very much for giving me the opportunity to continue liking you, whether it's your choice to make a second debut and pursue your dreams again, or your willingness to appear in front of us even after being greatly hurt this time recently. Thank you very much!Because of OMEGA X, I realized the meaning of ""chasing stars"": you who bravely and persistently pursue your dreams with all your might, shining on the stage like stars breaking through the darkness to illuminate my life, making me feel the passion and expectation of living. Let me want to pursue you, to pursue the world that you have made me see that is more worth longing for!Perhaps we are still in a stage that is not ideal, but please do not give up no matter what. Please continue to work hard! We, FOR X, will always be with you. I believe we will definitely take the path of flowers together!Jaehan、Hwichan、Sebin、Hangyeom、Taedong、Xen、Jehyun、Kevin、Junghoon 、Hyuk and Yechan LOVE YOU!
OMEGA X的各位，你们好呀！我是来自中国的FOR X.很高兴能有这个机会以这种方式表达我对遇见你们的欣喜和对你们的爱。追求美是人类的本性（严肃），我承认一开始是因为各位长得好看开始关注的，后来看了你们的出道团综，一下子就被你们的才华惊艳了！然后就不可救药地喜欢上你们了！很幸运自己能遇见你们，你们面对挫折的态度给了我很大的触动和鼓励！很感谢你们给了我继续喜欢你们的机会，无论是你们选择第二次出道再次追梦舞台还是在最近这次受到极大的伤害后仍然愿意出现在我们面前。真的很感谢你们！因为OMEGA X我才知道了“追星”的意义：勇敢地坚持不懈地用尽全力地追逐梦想的你们，在舞台上闪闪发光的你们就像冲破黑暗的星星照亮我的生活，让我感受到了活着的热情和期望。让我想要去追逐你们，去追求你们让我看到的更值得憧憬的世界！或许现在我们仍然处于一个不算理想的阶段，但是无论如何都请不要放弃，请继续加油！我们FOR X会一直一直陪伴着你们。我相信，我们一定会一起走花路的！
","39.144.168.59","Mozilla/5.0 (Linux; Android 13; PGKM10 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36 XWEB/5023 MMWEBSDK/20230303 MMWEBID/3315 MicroMessenger/8.0.34.2340(0x28002257) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:09:39.152Z"
"/pages/writeletters/","True","Kim","Yechan","To yechan 동생
Hi yechan naaa，It must have been a tough time, right？Don't worry, it's all over now！It will be better in the future！Don’t doubt yourself ，we’ll always trust you 。Let's take the Flower Road together！중국 팬이 항상 옆에 있어요.shin yechan fighting!Omega x fighting ！","112.23.140.33","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone13,2__weibo__13.4.1__iphone__os15.6)","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:08:39.337Z"
"/pages/writeletters/","True","","ALL","Dear OMEGA X,
Hello! Nice to meet you!
In fact, I have a lot of words to say to you, but I don't know what to write when I start. This is my first time to chase Korean Group, or strictly speaking, it should be my first time to chase male group. I have only chased one idol since I was a child, and I haven't changed since I was a primary school student. I should be a long love of fans, so as long as you do not abandon, I will not leave. In addition, I want to tell you that the darkness of the past has passed, you have ushered in a new life, the future you will be brilliant. Just very guilty, not able to accompany you when you are the most weak.
Brave to go, FOR X will follow you forever, don't hide sadness in your heart, we will be concerned for you, not only you want to be our pride, we also want to be your rely on.
May a smile always be on your face.
OMEGA X&FOR X, stay together forever! 
","223.104.246.175","Mozilla/5.0 (Linux; Android 12; NCO-AL00 Build/HUAWEINCO-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Weibo (HUAWEI-NCO-AL00__weibo__13.2.3__android__android12)","https://forxloveletters.com/pages/writeletters/?continueFlag=1ad2416097a93978c04dcad9b8bea06e","2023-04-19T11:07:24.515Z"
"/pages/writeletters/","False","FOR X","ALL","中国粉丝在等待你们
중국 팬분들이 기다리고 계세요.
放心吧，等待也不辛苦
안심해라, 기다려도 힘들지 않다
但更期待相见的那一天
만날 날이 더 기대돼요.
成员们，我们爱你们
멤버들 사랑해요.


","117.148.85.244","Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone12,1__weibo__13.4.1__iphone__os14.4.2)","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:06:19.123Z"
"/pages/writeletters/","True","wang","ALL","Dear OMEGA X,
Hello! Nice to meet you!
In fact, I have a lot of words to say to you, but I don't know what to write when I start. This is my first time to chase Korean Group, or strictly speaking, it should be my first time to chase male group. I have only chased one idol since I was a child, and I haven't changed since I was a primary school student. I should be a long love of fans, so as long as you do not abandon, I will not leave. In addition, I want to tell you that the darkness of the past has passed, you have ushered in a new life, the future you will be brilliant. Just very guilty, not able to accompany you when you are the most weak.
Brave to go, FOR X will follow you forever, don't hide sadness in your heart, we will be concerned for you, not only you want to be our pride, we also want to be your rely on.
May a smile always be on your face.
OMEGA X&FOR X, stay together forever! 
","223.104.246.175","Mozilla/5.0 (Linux; Android 12; NCO-AL00 Build/HUAWEINCO-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Weibo (HUAWEI-NCO-AL00__weibo__13.2.3__android__android12)","https://forxloveletters.com/pages/writeletters/?continueFlag=1ad2416097a93978c04dcad9b8bea06e","2023-04-19T11:04:44.151Z"
"/pages/writeletters/","True","LOVE Ye chan","Yechan","Ye chan ！I am a fan of China. Hello! You are the youngest brother on the team, but you have always been very mature and stable, but also know how to take care of brothers! The first time I saw Ye chan  I thought ye chan was really handsome , also a very interesting and lovely person! It's great to like you!

I know you from the play of comforting teenagers, thank you for bringing us such a good work. Now there are many fans in China who like you very much! I hope you know! Thank you and jaehan, let me like such a good you, like such a good OMEGA X. I hope Ye chan can take more care of jaehan in the future (he is really too hard, we are all worried about him), but also remember to take care of yourself and other members. I hope you are healthy and happy! It doesn't matter to eat more, sleep longer, don't be so strict with yourself, no matter what you become, we will like you as always!
I look forward to seeing you in the near future! I look forward to your return! We'll all support you!!❤️Because I can't speak Korean, so I can't write Korean to you. I'm really sorry! I hope you can see, once again to express my love for OMEGA X!❤️

​艺灿呀！你好呀！我是中国的粉丝！
你是队里最小的弟弟，但却一直很成熟稳重，也懂得照顾哥哥们！我是从请安慰少年这部剧认识你们的，谢谢你们为我们带来这么好的作品。现在中国有很多粉丝很喜欢你们！希望你们可以知道！谢谢你和宰汉，让我喜欢上了这么好的你们，喜欢上了这么好的OMEGA X！希望艺灿以后能多多照顾宰汉（他真的太辛苦了，我们都很担心他），也要记得多多照顾自己和其他成员们。希望你们健康快乐！吃多点也没关系，睡久点也没关系，不要对自己那么严格，不管你们变成什么样我们都会一如既往的喜欢你们！
期待不远之后的见面！期待你们回归！我们都会支持你们的！！❤️","27.47.1.169","Mozilla/5.0 (Linux; Android 10; STK-AL00 Build/HUAWEISTK-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36 Weibo (HUAWEI-STK-AL00__weibo__12.4.1__android__android10)","https://forxloveletters.com/pages/writeletters/?continueFlag=a064516d1e25a98adc2052787fb1e71f","2023-04-19T11:02:47.563Z"
"/pages/writeletters/","True","晓曼","Jaehan","Jaehan，it is a privilege to recognize you this spring. The first time I met you, I felt that this boy's smile was really contagious, optimistic and cheerful, and the cute Huya really loved it. After getting to know each other slowly, your love for the stage and music deeply attracted me, and the love and attention to the fans made me feel that liking you was worthwhile. Thank you for your unwavering commitment to music and the stage, so that I can have the opportunity to meet you. During the graduation season, I was deeply troubled by graduation projects and job applications, but every time I saw your videos and listened to your music, I felt good and revived, and I bravely struggled towards my heart like you. Jaehan, stop when you are tired, rest your feet, be sure to pay attention to your body, i love your music, love your talent, but hope you can be happy . Convinced that Omega x will become more and more glorious, let's accompany you on the flower road.
Omega x figting！！！","93.186.201.113","Mozilla/5.0 (Linux; Android 12; TAS-AN00 Build/HUAWEITAS-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.105 Mobile Safari/537.36 Weibo (HUAWEI-TAS-AN00__weibo__13.4.1__android__android12)","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:02:37.266Z"
"/pages/writeletters/","True","Kim","Jaehan","To jaehan
Hi jaehan na ！I’m one of many Chinese fans。It must have been a tough time, right？all the pain have passed！We have been behind you all along！Do everything you want to do，we’ll always trust you and support you ！Please love yourself and be happy everyday ！Let's take the Flower Road together！Chinese fans have always been by your side！김재한 fighting ！Omega x fighting ！","112.23.140.33","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone13,2__weibo__13.4.1__iphone__os15.6)","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:02:01.923Z"
"/pages/writeletters/","True","Love your Chinese for x","Jaehan","We Jaehan are the best!! Take care of your body, hope you are always happy, your tiger teeth are really super super cute！！ I will always love you and support you！ 💙","36.157.178.76","Mozilla/5.0 (Linux; Android 11; PDVM00 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 Weibo (OPPO-PDVM00__weibo__13.3.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=2d37f12210611e0421824d2cff63ac68","2023-04-19T11:01:22.533Z"
"/pages/writeletters/","False","FOR X","所有","귀염둥이들 안녕하세요.
我在中国 온 팬。저는 '소년 위로해 주세요'라는 Drama를 통해 예찬과 재한을 알게 되었고, 그 둘을 매우 좋아했고, 그리고 미친 듯이 온라인 고고학을 시작하면서慢慢地 OMEGAX을 좋아하게 되었고, 여러분 열한 명을 좋아하게 되었습니다.여러분 각자의 매력이 있고, 모든 사람이 귀여울 수 있습니다.每次你们都看到 즐거울 거예요.하루의 피로가消失고,你们의唱 듣는 것 것 좋아하고, 무대는 모두 특별해요.나는 나는 처음으로 무대映像 편집해보고, 반복해서 보고, 정말 현장에서 느끼고 싶어요.你们的의 신곡과 무대를 기대하며,你们의 빠른 컴백을 기대하며, 이제서야你们을 알지만, 앞으로야你们의 신곡을听 너희들을 위해投票할게 미래에你們의 콘서트 미팅을見去으면으면 좋겠어 사랑해!점점 너희들이 더 좋아지고 뜨거워지길 바래.你们永远是最棒的！","61.222.202.237","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","https://forxloveletters.com/pages/writeletters/","2023-04-19T11:00:54.263Z"
"/pages/writeletters/","True","yyh","Jaehan","你好哇，我的男孩！我呢是你众多粉丝中的一个😊✌我大概花了两三天的时间认全你们团的所有人，你知道对于脸盲症患者这已经很好了，哈哈哈，不过我最先认识记得最深的就是你和艺灿（YeChan），因为我是看完你们的剧才知道这个团的，哈哈哈，越了解越喜欢了✌正如歌词所说：“喜欢你是一场不为人知的风吹草动”“你在我身边这画面好像浪漫电影在放送”
  首先哦，对于你前段时间的遭遇我感到很抱歉很心疼，也很担心你的身体状况，说实话听到你们提出解约做出这个勇敢的决定的时候，我很敬佩你们的勇气，不用想也知道，你们鼓起了多大的勇气👍👍要记住，无论如何，你们身后都有一群深深爱着你们的人，我们永远会在你们身后陪着你们，当你们碰到坎坷遇到困难的时候，想想我们，想想那群爱着你们的人，我们爱着你们，也期待着你们。
    也不知道你最近在忙什么，但希望你能好好休息，照顾好自己的身体知道吗我的男孩！我还想告诉你，你很优秀，你是最棒的，不要太在意别人的看法和那些不好听的声音，说白了，那是他们嫉妒你的才华，因为你真的真的很优秀！要做好你自己，看你笑时露出的那对小虎牙和兔牙，多么可爱啊，多么治愈啊！所以你得多笑笑，发自内心的笑哦！一定要记住，你就是你，没有人可以代替，你是那个独一无二的存在！我的男孩是最棒的，加油哦！我们会一直在的✌
     还有真的很幸运能够遇见你，你来人间一趟，让我看见了太阳，我对你，感谢多于喜欢，哪怕时间荏苒，岁月蹉跎，哪怕荧光棒变成拐杖，你和你们依然是我最初的梦想和信仰！真心希望你能变得更好更强，加油吧，我的男孩！我们会一直爱你，期待着你！
   有人曾问过我：家人和偶像哪个更重要？我回答道：家人是世界，偶像是太阳，我与世界共存亡，但我的世界不能没有太阳！永远爱你哦，相信你哟😘","171.34.199.210","Mozilla/5.0 (Linux; Android 9; INE-AL00 Build/HUAWEIINE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36 Weibo (HUAWEI-INE-AL00__weibo__13.4.1__android__android9)","https://forxloveletters.com/pages/writeletters/?continueFlag=64aafb052f724e9f073b9a92f27afcb1","2023-04-19T11:00:44.619Z"
"/pages/writeletters/","False","FOR X","ALL","不要气馁，不要放弃。你在我们在。中粉会成为是你最大的后盾，我们坚信你们会越来越好， ","61.238.5.46","Mozilla/5.0 (Linux; Android 13; PDRM00 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Weibo (OPPO-PDRM00__weibo__13.4.1__android__android13)","https://forxloveletters.com/pages/writeletters/?continueFlag=ff0709172780f31db3e740a491c01492","2023-04-19T10:59:44.197Z"
"/pages/writeletters/","True","Eros","ALL","저는 중국에서 온 팬이고 '소년들을 위로해 주세요'를 통해 여러분을 알게 되었습니다.다들 너무 멋있고 귀엽고 착하고 진지하고 빨리 컴백하시길 바랍니다, 신선한 무대를 보고 싶습니다.재한아기가 극중 헤어스타일을 유지해서 너무 귀엽고 멋있었으면 좋겠어요.예찬아기 복근 많이 새요, 잘 봐요.예찬이랑 재한이는 매일 행복해야 해요. 사랑해요.","223.104.170.36","Mozilla/5.0 (Linux; Android 10; SP200 Build/CMDCSP200; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36 Weibo (CMDC-SP200__weibo__13.4.1__android__android10)","https://forxloveletters.com/pages/writeletters/","2023-04-19T10:58:54.450Z"
"/pages/writeletters/","True","Wensi Xiao","Yechan","Yechan，만나서 반갑습니다.저는당신의중국팬입니다.이편지를볼수있는기회가있기를바랍니다. 저는교사입니다.제가기분이좋지않을때, 저는당신의사진을보는것을좋아합니다. 당신의노래와춤의동영상을보면기분이왠지좋아집니다.그래서저는당신을만날수있어서매우감사합니다.아주아름다운당신,감사합니다. 당신이줄곧즐겁고건강하고행복하기를바랍니다.나는영원히당신을지지할것입니다！우린영원히！

","36.28.82.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.0)","https://forxloveletters.com/pages/writeletters/","2023-04-19T10:56:10.738Z"
"/pages/writeletters/","False","FOR X","ALL","Believe in yourself, but also believe in us, will accompany you all the way, we cheer together","61.238.5.46","Mozilla/5.0 (Linux; Android 13; PDRM00 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 Weibo (OPPO-PDRM00__weibo__13.4.1__android__android13)","https://forxloveletters.com/pages/writeletters/?continueFlag=ff0709172780f31db3e740a491c01492","2023-04-19T10:54:12.524Z"
